jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,aset,omset,marketplace,kapasitas_produksi,status_legalitas,tahun_berdiri,laba,biaya_karyawan,jumlah_pelanggan,nama_usaha,Cluster_KMeans_cat_a,Cluster_KMeans_cat_b,CrossCluster
4.0,38.0,50.0,1819904.0,48889840.0,2.0,495.0,1.0,2001.0,47069936.0,264000000.0,495.0,UD. Obed Siang Mega,1,0,10
4.0,44.0,76.0,3288321.0,40027693.4,4.0,625.0,1.0,2006.0,38677946.0,360000000.0,625.0,UD. Hana Baswara,1,0,10
1.0,76.0,94.0,6553338.0,37805386.0,2.0,239.0,0.0,2013.0,31252048.0,510000000.0,239.0,UD. Dora Galuh,0,1,1
2.0,30.0,84.0,8868131.0,4095640.0,3.0,541.0,1.0,2007.0,-4772491.0,342000000.0,541.0,UD. Mila Anugerah Zainab,1,1,11
5.0,76.0,49.0,5449552.0,27593482.0,2.2,757.0,0.0,2014.0,22143930.0,375000000.0,757.0,UD. Ziva Malam,0,1,1
3.0,22.0,29.0,6258575.0,37387927.0,4.0,123.0,0.2,2006.0,31129352.0,153000000.0,123.0,UD. Eni Jayeng,1,1,11
5.0,39.0,24.0,852937.0,37775727.0,4.0,334.0,0.0,2020.0,36922790.0,189000000.0,334.0,UD. Juli Elok,0,0,0
4.0,31.0,93.0,1426325.0,4423391.0,0.0,558.0,1.0,2020.0,2997066.0,372000000.0,558.0,UD. Echa Bahari,0,0,0
2.0,3.0,73.0,7792736.0,26435010.0,3.0,369.0,0.0,2013.0,18642274.0,228000000.0,369.0,UD. Lea Trisakti,0,1,1
3.0,80.0,70.0,9957868.0,3553772.0,1.0,188.0,1.0,2024.0,-6404096.0,450000000.0,188.0,UD. Salwa Ceria,0,1,1
1.0,83.0,97.0,817011.0,32488600.0,3.0,11.0,0.0,2000.0,31671589.0,540000000.0,11.0,UD. Budi Darma,1,0,10
2.0,45.0,3.0,2779949.0,2941625.0,3.0,599.0,0.0,2006.0,161676.0,144000000.0,599.0,UD. Jihan Karya,1,0,10
2.0,74.0,64.6,7261396.0,7703724.0,1.0,410.0,1.0,2013.0,442328.0,408000000.0,410.0,UD. Damar Adikara Dani,0,1,1
2.0,41.0,21.0,4458091.0,2301779.0,3.0,571.0,1.0,2001.0,-2156312.0,186000000.0,571.0,UD. Ulfa Gunawan,1,0,10
5.0,96.0,56.0,1152490.0,40472375.0,2.0,731.0,1.0,2015.0,39319885.0,456000000.0,731.0,UD. Diyan Asih,0,0,0
1.0,38.0,92.0,5336096.0,26331506.0,2.0,154.0,1.0,2004.0,20995410.0,390000000.0,154.0,UD. Pardi Purnama,1,1,11
5.0,69.0,53.0,7036429.0,13089424.0,3.0,625.0,0.0,2005.0,6052995.0,366000000.0,625.0,UD. Rian Rejo,1,1,11
4.0,55.0,3.0,7349287.0,14073427.0,3.0,424.0,0.0,2019.0,6724140.0,174000000.0,424.0,UD. Jasmin Selaras,0,1,1
5.0,46.0,64.0,2716337.0,4778001.0,1.0,65.0,0.0,2019.0,2061664.0,330000000.0,65.0,UD. Ojan Cahaya,0,0,0
4.0,37.0,47.0,1722526.0,10516920.0,3.0,883.0,1.0,2004.0,8794394.0,252000000.0,883.0,UD. Uli Cerah,1,0,10
2.0,17.6,22.0,5043103.0,17563725.0,4.0,808.0,0.0,2019.0,12520622.0,117000000.0,808.0,UD. Nindy Ilir,0,0,0
2.0,1.0,22.0,3675557.0,38309665.0,2.0,813.0,1.0,2018.0,34634108.0,69000000.0,813.0,UD. Ovan Utama,0,0,0
1.0,53.0,5.0,8803447.0,41058703.0,3.0,796.0,0.0,2008.0,32255256.0,174000000.0,796.0,UD. Grego Jatinagara,1,1,11
0.0,80.0,68.0,8738490.0,15357535.0,4.0,326.0,1.0,2016.0,6619045.0,444000000.0,326.0,UD. Livia Sanjaya,0,1,1
4.0,87.0,63.0,9783108.0,10561799.0,3.0,425.0,1.0,2005.0,778691.0,450000000.0,425.0,UD. Alvino Asih,1,1,11
4.0,29.0,86.0,7882516.0,3918569.0,0.0,346.0,1.0,2000.0,-3963947.0,345000000.0,346.0,UD. Ulfa Persada,1,1,11
1.0,87.0,70.0,1117080.0,15749647.0,4.0,353.0,1.0,2012.0,14632567.0,471000000.0,353.0,UD. Eddy Sudharmo Pandu,0,0,0
5.0,3.0,4.0,2329089.0,18545125.0,2.0,246.0,0.0,2020.0,16216036.0,21000000.0,246.0,UD. Isna Sasmita,0,0,0
2.0,6.0,32.0,9796674.0,22542591.0,2.0,497.0,1.0,2013.0,12745917.0,114000000.0,497.0,UD. Yola Puri,0,1,1
1.0,78.0,25.0,738974.0,14988867.0,0.0,653.0,0.0,2018.0,14249893.0,309000000.0,653.0,UD. Wulan Wetan Andi,0,0,0
5.0,56.0,58.0,6584131.0,27730619.0,4.0,334.0,0.0,2020.0,21146488.0,342000000.0,334.0,UD. Mira Mayang,0,1,1
5.0,29.0,84.0,3270137.0,9229083.0,4.0,509.0,0.0,2013.0,5958946.0,339000000.0,509.0,UD. Farid Indah,0,0,0
0.0,92.0,33.0,7204896.0,37950718.0,1.0,894.0,0.0,2013.0,30745822.0,375000000.0,894.0,UD. Mirna Harmoni Dina,0,1,1
4.0,43.0,25.0,6780921.0,8190762.0,3.0,824.0,1.0,2007.0,1409841.0,204000000.0,824.0,UD. Celsi Dewangga,1,1,11
1.0,76.0,73.0,3789430.0,36132220.0,4.0,520.0,0.0,2007.0,32342790.0,447000000.0,520.0,UD. Elsa Kencana,1,0,10
4.0,28.0,65.0,9906951.0,49149325.0,1.0,644.0,0.0,2024.0,39242374.0,279000000.0,644.0,UD. Erni Bratadikara,0,1,1
5.0,89.0,19.0,5948673.0,47913729.0,0.0,509.0,0.0,2019.0,41965056.0,324000000.0,509.0,UD. Berlian Utama,0,1,1
5.0,35.0,13.0,2392698.0,40263788.0,0.0,50.0,0.0,2017.0,37871090.0,144000000.0,50.0,UD. Oki Kusen,0,0,0
5.0,98.0,70.0,9840838.0,37107569.0,0.0,542.6,1.0,2012.0,27266731.0,504000000.0,394.0,UD. Chika Utama,0,1,1
5.0,47.0,73.0,4505316.0,47117975.0,1.0,611.0,1.0,2023.0,42612659.0,360000000.0,611.0,UD. Chiko Sidarta,0,0,0
1.0,18.0,94.0,4792610.0,36889282.0,2.0,435.0,0.0,2023.0,32096672.0,336000000.0,435.0,UD. Silvi Cahyaningrat Inten,0,0,0
5.0,37.8,7.0,4421719.0,47455178.0,0.0,716.0,0.0,2008.0,43033459.0,207000000.0,716.0,UD. Pipit Alam,1,0,10
4.0,1.0,57.0,6728763.0,7427429.0,1.0,544.0,0.0,2022.0,698666.0,174000000.0,544.0,UD. Diva Sahaja,0,1,1
5.0,13.0,0.0,6253070.0,40775671.0,1.0,278.0,0.0,2001.0,34522601.0,39000000.0,278.0,UD. Rafif Wening,1,1,11
1.0,79.0,92.0,828947.0,12540386.0,3.0,735.0,0.0,2012.0,11711439.0,513000000.0,735.0,UD. Novi Ilir,1,0,10
3.0,99.0,30.0,3099168.0,11795968.0,0.0,744.0,1.0,2007.0,8696800.0,387000000.0,744.0,UD. Aldo Jaya,1,0,10
5.0,94.0,7.0,2361695.0,29084485.0,2.0,326.0,1.0,2006.0,26722790.0,303000000.0,326.0,UD. Rafi Suryaputra,1,0,10
1.0,34.0,79.0,3741256.0,12242821.0,1.0,337.0,0.0,2013.0,8501565.0,339000000.0,337.0,UD. Nindy Sukarela,0,0,0
4.0,85.0,82.0,6042984.0,44689639.0,2.0,423.0,1.0,2005.0,38646655.0,501000000.0,423.0,UD. Zahra Tunggal,1,1,11
5.0,20.0,89.0,9519096.0,12386841.0,2.0,183.0,1.0,2021.0,2867745.0,327000000.0,183.0,UD. Halim Wiraatmaja,0,1,1
2.0,91.0,59.0,4745918.0,44817726.0,0.0,981.0,0.0,2008.0,40071808.0,450000000.0,981.0,UD. Tegar Kusuma,1,0,10
2.0,16.0,61.0,4181401.0,11716194.0,0.0,95.0,1.0,2020.0,7534793.0,231000000.0,95.0,UD. Fikri Resaputra,0,0,0
1.0,81.0,9.0,1289818.0,33126488.0,3.0,308.0,0.0,2023.0,31836670.0,270000000.0,308.0,UD. Candra Paseban,0,0,0
4.0,31.0,17.0,1157857.0,30841109.0,2.0,24.0,0.0,2010.0,29683252.0,144000000.0,24.0,UD. Elyas Adyatma,1,0,10
4.0,22.0,65.0,5166095.0,47276176.0,2.0,551.0,0.0,2024.0,42110081.0,261000000.0,551.0,UD. Zulkarnaen Sumringah,0,0,0
5.0,5.0,92.0,7214148.0,29446669.0,1.0,453.0,0.0,2021.0,22232521.0,291000000.0,453.0,UD. Yasir Satria Jibril,0,1,1
2.0,28.0,65.0,1167185.0,3633026.0,1.0,929.0,1.0,2012.0,2465841.0,279000000.0,929.0,UD. Winda Raharja,1,0,10
4.0,62.0,51.0,2532833.0,24603779.0,1.0,122.0,1.0,2012.0,22070946.0,339000000.0,122.0,UD. Ayesha Sanjaya Muthia,0,0,0
2.0,69.0,66.0,5415725.0,12919158.0,2.0,648.0,1.0,2021.0,7503433.0,405000000.0,648.0,UD. Zidan Nirbayu,0,1,1
1.0,96.0,87.0,5055032.0,39046209.0,3.0,34.0,1.0,2013.0,33991177.0,549000000.0,34.0,UD. Gani Haji,0,0,0
3.0,95.0,8.0,1242857.0,48031340.0,4.0,830.0,0.0,2016.0,46788483.0,309000000.0,830.0,UD. Nando Jagadmaya,0,0,0
2.0,80.0,47.0,4583035.0,14616189.0,1.0,963.0,1.0,2014.0,10033154.0,381000000.0,963.0,UD. Zara Resaputra,0,0,0
1.0,3.0,59.0,995343.0,3589605.0,4.0,523.0,1.0,2008.0,2594262.0,186000000.0,523.0,UD. Yasir Rejo,1,0,10
5.0,57.0,77.0,4602521.0,43184238.0,3.0,74.0,0.0,2008.0,38581717.0,402000000.0,74.0,UD. Berlian Prana Riko,1,0,10
1.0,30.0,51.0,5969623.0,34835707.0,2.0,861.0,0.0,2019.0,28866084.0,243000000.0,861.0,UD. Ujang Pelangi,0,1,1
3.0,21.0,42.0,3998484.0,2778763.0,4.0,950.0,0.0,2002.0,-1219721.0,189000000.0,950.0,UD. Chintya Sudarsana,1,0,10
1.0,26.0,74.0,5428397.0,4766817.0,0.0,181.0,1.0,2018.0,-661580.0,300000000.0,181.0,UD. Elva Kusuma,0,1,1
4.0,84.0,49.0,8118643.0,23331367.0,2.0,163.0,0.0,2017.0,8799409.0,399000000.0,163.0,UD. Fikri Yudhistira,0,1,1
5.0,83.0,62.2,2346540.0,31225195.0,0.0,401.0,1.0,2007.0,28878655.0,510000000.0,401.0,UD. Erlin Bratadikara,1,0,10
4.0,97.0,13.0,6263545.0,23613736.0,3.0,92.0,0.0,2017.0,17350191.0,330000000.0,92.0,UD. Eni Tirtaatmaja,0,1,1
4.0,86.0,17.0,2248836.0,5095837.0,4.0,168.0,0.0,2014.0,2847001.0,309000000.0,168.0,UD. Delia Gunawan,0,0,0
2.0,15.0,99.0,8122004.0,3021204.0,4.0,344.0,1.0,2010.0,-5100800.0,342000000.0,494.4,UD. Bayu Abdi,1,1,11
2.0,5.0,76.0,605270.0,11419255.0,3.0,627.0,0.0,2006.0,10813985.0,243000000.0,627.0,UD. Adinda Hilir,1,0,10
5.0,79.0,33.0,553204.0,36599657.0,3.0,829.0,1.0,2020.0,36046453.0,336000000.0,829.0,UD. Qais Kawiswara Ujang,0,0,0
1.0,6.0,82.0,4496607.0,8742689.0,2.0,779.0,0.0,2021.0,4246082.0,264000000.0,779.0,UD. Naufal Gita,0,0,0
2.0,13.0,40.0,2312985.0,48353055.0,3.0,971.0,0.0,2023.0,46040070.0,159000000.0,971.0,UD. Qanita Utama,0,0,0
0.0,2.0,74.0,8411608.0,1403290.0,1.0,571.0,1.0,2020.0,-7008318.0,228000000.0,571.0,UD. Tari Hilir,0,1,1
1.0,96.0,48.0,2201823.0,27931559.0,0.0,387.0,1.0,2011.0,25729736.0,432000000.0,387.0,UD. Lono Mulyo,1,0,10
2.0,48.0,89.0,6840192.0,47517227.0,3.0,486.0,1.0,2003.0,40677035.0,411000000.0,486.0,UD. Vita Harmoni,1,1,11
4.0,35.0,68.0,6993316.0,32819305.0,1.0,746.0,0.0,2003.0,25825989.0,309000000.0,746.0,UD. Pasha Sidarta,1,1,11
1.0,28.0,84.0,9547000.0,15864114.0,4.0,403.0,0.0,2011.0,6317114.0,336000000.0,403.0,UD. Zidanar Sahaja,1,1,11
0.0,3.0,8.0,8171911.0,37111403.0,3.0,249.0,1.0,2010.0,28939492.0,33000000.0,249.0,UD. Anang Putri,1,1,11
1.0,39.0,47.0,4119928.0,48971939.0,0.0,55.0,0.0,2007.0,44852011.0,258000000.0,55.0,UD. Lando Kencana,1,0,10
4.0,40.0,11.0,3239982.0,6884344.0,0.0,707.0,1.0,2003.0,3644362.0,153000000.0,457.2,UD. Obed Ranggalawe,1,0,10
5.0,21.0,64.0,9881417.0,14217827.0,2.0,94.0,0.0,2009.0,4336410.0,255000000.0,94.0,UD. Priska Madusari,1,1,11
4.0,78.0,13.0,4586670.0,1327080.0,4.0,222.0,0.0,2011.0,-3259590.0,273000000.0,222.0,UD. Vera Utamaindah,1,0,10
2.0,3.0,63.0,3226590.0,4633786.0,4.0,244.0,1.0,2000.0,1407196.0,198000000.0,244.0,UD. Fikra Bima,1,0,10
4.0,81.0,25.0,2232177.0,32314291.0,0.0,278.0,0.0,2004.0,30082114.0,318000000.0,278.0,UD. Kamil Harapan,1,0,10
1.0,22.0,6.0,9914597.0,47672386.0,1.0,444.0,1.0,2000.0,37757789.0,84000000.0,444.0,UD. Jihan Adhi,1,1,11
2.0,3.0,54.0,4684865.0,40618929.0,0.0,345.0,1.0,2016.0,35934064.0,171000000.0,345.0,UD. Riyan Kusumasari,0,0,0
3.0,67.0,58.0,9453296.0,16030839.0,3.0,92.0,1.0,2013.0,6577543.0,375000000.0,92.0,UD. Qisya Jati Adinda,0,1,1
5.0,17.0,79.0,6078820.0,38612983.0,2.0,993.0,1.0,2001.0,32534163.0,288000000.0,993.0,UD. Wesly Widuri,1,1,11
5.0,0.0,78.0,6588333.0,9384448.0,3.0,195.0,1.0,2007.0,2796115.0,234000000.0,195.0,UD. Yaniar Putra,1,1,11
6.0,31.0,55.0,4669539.0,7967078.0,2.4,71.0,1.0,2023.0,3297539.0,258000000.0,71.0,UD. Wesly Adiwangsa,0,0,0
6.0,20.0,67.0,1165896.0,29268199.0,3.0,288.0,0.0,2023.0,28102303.0,261000000.0,288.0,UD. Kevin Sanjaya,0,0,0
4.0,37.0,29.0,912858.0,5811674.0,4.0,781.0,1.0,2017.0,4898816.0,198000000.0,781.0,UD. Dina Baswara,0,0,0
2.0,25.0,22.0,4154054.0,49415339.0,2.0,680.0,1.0,2015.0,45261285.0,141000000.0,680.0,UD. Nibras Prawira,0,0,0
5.0,40.0,85.0,5881277.0,15547811.0,4.0,401.0,0.0,2018.0,9666534.0,375000000.0,401.0,UD. Erlin Kusumasari,0,1,1
1.0,48.0,78.0,9406030.0,31788189.0,2.0,755.0,1.0,2015.0,22382159.0,233400000.0,755.0,UD. Tono Surya Juli,0,1,1
2.0,84.0,16.0,1156509.0,1749513.0,1.0,930.0,1.0,2002.0,593004.0,300000000.0,930.0,UD. Barokah Saputranegara,1,0,10
2.0,92.0,1.0,8420621.0,14110786.0,1.0,831.0,0.0,2003.0,5690165.0,279000000.0,831.0,UD. Yuli Permai,1,1,11
4.0,40.0,71.0,1588387.0,35768254.0,2.0,224.0,1.0,2001.0,34179867.0,333000000.0,224.0,UD. Weni Jaladara,1,0,10
0.0,95.0,69.0,5209262.0,4508965.0,0.0,404.0,0.0,2000.0,-700297.0,492000000.0,404.0,UD. Ulfa Bagaskara,1,1,11
0.0,58.0,38.0,8803532.0,44315041.0,2.0,741.0,1.0,2022.0,35511509.0,288000000.0,741.0,UD. Okta Jatiwangi,0,1,1
1.0,3.0,91.0,8653936.0,41171923.0,4.0,54.0,0.2,2023.0,32517987.0,282000000.0,54.0,UD. Priska Bahagia,0,1,1
5.0,12.0,47.0,5272283.0,34612626.0,1.0,96.0,1.0,2009.0,29340343.0,177000000.0,96.0,UD. Qisha Jati,1,0,10
1.0,60.0,4.0,8444672.0,34048282.0,1.0,566.0,1.0,2024.0,25603610.0,192000000.0,566.0,UD. Eni Hastinapura,0,1,1
4.0,50.0,20.0,2103178.0,3563735.0,2.0,134.0,1.0,2010.0,1460557.0,210000000.0,134.0,UD. Udin Bratadikara,1,0,10
6.0,34.0,49.0,3396728.0,8044216.0,0.0,965.0,0.0,2003.0,4647488.0,249000000.0,965.0,UD. Widi Kusumah,1,0,10
1.0,90.0,19.0,821435.0,43620275.0,2.0,969.0,0.0,2011.0,42798840.0,327000000.0,969.0,UD. Nina Anindita,1,0,10
5.0,64.0,97.0,5490895.0,37574841.0,4.0,254.0,1.0,2016.0,33403289.2,483000000.0,254.0,UD. Gilangga Mahendra,0,1,1
2.0,48.0,70.0,7539006.0,39899017.0,4.0,564.0,1.0,2020.0,32360011.0,354000000.0,564.0,UD. Juli Indah,0,1,1
5.0,48.0,93.0,4866030.0,32813611.0,3.0,134.0,1.0,2004.0,27947581.0,423000000.0,134.0,UD. Dani Elok,1,0,10
1.0,13.0,93.0,3615530.0,36923103.0,0.0,761.0,0.0,2001.0,32739288.0,318000000.0,761.0,UD. Prananda Panji,1,0,10
2.0,36.0,78.0,1136954.0,45209853.0,1.0,713.0,0.0,2012.0,44072899.0,342000000.0,713.0,UD. Habib Widhi,1,0,10
1.0,29.0,90.0,7693077.0,31551990.0,4.0,440.0,1.0,2020.0,23858913.0,357000000.0,440.0,UD. Vega Pramana,0,1,1
1.0,13.0,72.0,1561504.0,13546543.0,4.0,493.0,0.0,2012.0,11985039.0,255000000.0,493.0,UD. Kirana Cinta,0,0,0
5.0,74.0,26.0,3818933.0,13033827.0,0.0,838.0,1.0,2004.0,9214894.0,300000000.0,838.0,UD. Valen Sukma,1,0,10
6.0,94.0,1.0,9586276.0,44698753.0,2.0,235.0,0.0,2008.0,35112477.0,285000000.0,235.0,UD. Gani Kusuma,1,1,11
5.0,91.0,99.0,5659191.0,21860685.0,3.0,185.0,1.0,2019.0,16201494.0,570000000.0,185.0,UD. Shinta Anggara,0,1,1
5.0,26.0,90.0,9940544.0,17447180.0,4.0,84.0,1.0,2000.0,7506636.0,348000000.0,84.0,UD. Vito Sukarela,1,1,11
1.0,61.0,46.0,3628067.0,41365495.0,3.0,762.0,1.0,2014.0,37737428.0,321000000.0,762.0,UD. Umar Kusumasari,0,0,0
1.0,2.0,39.0,4636654.0,48988017.0,1.0,529.0,1.0,2014.0,44351363.0,123000000.0,529.0,UD. Yola Sunardi Viera,0,0,0
2.0,69.0,88.0,2223195.0,28215676.0,3.0,683.0,1.0,2022.0,25992481.0,471000000.0,683.0,UD. Qanita Atma,0,0,0
2.0,38.0,35.0,5875529.0,44130256.0,4.0,17.0,0.0,2014.8,38254727.0,219000000.0,17.0,UD. Wesly Kayastha,0,1,1
5.0,18.0,70.0,2634217.0,14784602.0,2.0,514.0,0.0,2004.0,12150385.0,264000000.0,514.0,UD. Yora Bintang,1,0,10
4.0,97.0,12.0,1325915.0,13726581.0,4.0,61.0,1.0,2008.0,12400666.0,327000000.0,61.0,UD. Najwa Tejakusuma,1,0,10
5.0,91.0,83.0,3419785.0,37445724.0,1.0,90.0,1.0,2002.0,34025939.0,522000000.0,90.0,UD. Sinta Gatra,1,0,10
4.0,75.0,21.0,7675474.0,2929484.0,3.0,479.0,0.0,2003.0,-4745990.0,288000000.0,479.0,UD. Yuli Dewangga,1,1,11
5.0,38.0,17.0,8068370.0,16877144.0,2.0,529.0,0.0,2001.0,8808774.0,165000000.0,529.0,UD. Eni Saputrautama,1,1,11
4.0,9.0,74.0,1368885.0,7047063.0,2.0,327.0,0.0,2015.0,5678178.0,249000000.0,327.0,UD. Sinta Adikara,0,0,0
2.0,46.0,5.0,7192287.0,11561519.0,3.0,577.2,1.0,2021.0,4369232.0,153000000.0,842.0,UD. Willy Brawijaya,0,1,1
1.0,88.0,67.0,1486494.0,12954582.0,3.0,663.0,0.0,2002.0,11468088.0,465000000.0,663.0,UD. Alma Wacana,1,0,10
5.0,22.0,66.0,7468343.0,40188761.0,3.0,78.0,1.0,2021.0,32720418.0,264000000.0,78.0,UD. Diva Cendana,0,1,1
5.0,58.0,51.0,3707207.0,16222435.0,1.0,356.0,0.0,2013.0,12515228.0,327000000.0,356.0,UD. Ojan Lempung,0,0,0
5.0,89.0,69.0,3198320.0,5714885.0,2.0,953.0,1.0,2012.0,2516565.0,474000000.0,953.0,UD. Jay Sukadarma,1,0,10
2.0,82.0,78.0,4921526.0,28239119.0,4.0,96.0,1.0,2001.0,23317593.0,480000000.0,96.0,UD. Oki Kawiswara,1,0,10
4.0,19.0,2.0,2333609.0,40327800.0,1.0,661.0,1.0,2022.0,37994191.0,63000000.0,661.0,UD. Rizki Jayeng,0,0,0
2.0,44.0,16.0,3352321.0,7766682.0,3.0,841.0,0.0,2008.0,4414361.0,180000000.0,841.0,UD. Ovan Adikara Iman,1,0,10
5.0,43.0,93.0,2017810.0,47153921.0,3.0,133.0,0.0,2015.0,45136111.0,408000000.0,133.0,UD. Putra Wiraatmaja,0,0,0
4.0,17.0,85.0,6151098.0,29596617.0,4.0,295.0,1.0,2011.0,23445519.0,306000000.0,295.0,UD. Gani Prana,1,1,11
2.0,47.0,65.0,9545726.0,7729199.0,4.0,145.0,1.0,2023.0,-1816527.0,336000000.0,613.2,UD. Lea Jatiwangi Rangga,0,1,1
4.0,74.0,56.0,5236531.0,19305223.0,4.0,902.0,0.0,2017.0,14068692.0,390000000.0,902.0,UD. Qira Kusumajati,0,1,1
2.0,88.0,79.0,7888970.0,35240520.0,0.0,497.0,0.0,2012.0,27351550.0,501000000.0,497.0,UD. Juni Wening,0,1,1
4.0,0.0,21.0,9169689.0,31664524.0,1.0,331.0,1.0,2001.0,22494835.0,63000000.0,331.0,UD. Zahira Anindita,1,1,11
1.0,31.0,10.0,8037509.0,20212871.0,0.0,206.0,1.0,2000.0,12175362.0,123000000.0,206.0,UD. Fatimah Ayodya,1,1,11
5.0,96.0,35.0,6552283.0,29133146.0,4.0,726.0,1.0,2005.0,22580863.0,393000000.0,726.0,UD. Widya Santosa,1,1,11
4.0,63.0,52.0,2537666.0,28988798.0,2.0,730.0,0.0,2020.0,26451132.0,345000000.0,730.0,UD. Dewi Trisudira,0,0,0
1.0,6.0,75.0,2060443.0,2976233.0,1.0,428.0,1.0,2014.0,915790.0,243000000.0,428.0,UD. Xenia Maheswara,0,0,0
5.0,94.0,39.0,4779951.0,41009000.0,0.0,88.0,1.0,2013.0,36229049.0,399000000.0,88.0,UD. Lukita Bratadikara,0,0,0
5.0,89.0,34.0,5949660.0,16280545.0,3.0,917.0,0.0,2010.0,10330885.0,369000000.0,917.0,UD. Nando Mahendra,1,1,11
2.0,70.0,42.0,9275532.0,15637916.0,1.0,115.0,0.0,2017.0,6362384.0,336000000.0,115.0,UD. Jordi Wacana,0,1,1
1.0,99.0,44.0,6261436.0,20910813.0,2.0,633.0,0.0,2018.0,14649377.0,429000000.0,633.0,UD. Gracia Utama,0,1,1
1.0,45.0,40.0,2541150.0,48356367.0,2.0,636.0,1.0,2024.0,45815217.0,255000000.0,611.0,UD. Iqbal Reswara,0,0,0
1.0,23.0,63.0,5654457.0,42075968.0,4.0,588.0,0.0,2007.0,36421511.0,258000000.0,588.0,UD. Ojan Arya Muthia,1,1,11
5.0,68.0,14.0,1115304.0,48668140.0,4.0,659.0,1.0,2023.0,47552836.0,246000000.0,659.0,UD. Kiki Sudarsana Agus,0,0,0
4.0,85.0,43.0,7098034.0,5024028.0,3.0,395.0,1.0,2001.0,-2074006.0,384000000.0,395.0,UD. Hesti Agung,1,1,11
1.0,35.0,41.0,4376678.0,12410837.0,2.0,664.0,0.0,2019.0,8034159.0,228000000.0,664.0,UD. Hasna Saputra,0,0,0
4.0,66.0,58.0,2805816.0,47062163.0,4.0,384.0,1.0,2024.0,44256347.0,372000000.0,384.0,UD. Owen Mardika,0,0,0
2.0,49.0,84.0,4711223.0,15685861.0,0.0,200.0,1.0,2007.0,10974638.0,399000000.0,200.0,UD. Melati Wiyata Rahmat,1,0,10
4.0,58.0,3.0,2874694.0,48928342.0,4.0,144.0,0.0,2009.0,46053648.0,183000000.0,144.0,UD. Khayla Baru,1,0,10
4.0,57.0,70.0,7545806.0,19793374.0,3.0,285.0,0.0,2019.0,12247568.0,381000000.0,285.0,UD. Zidan Permai,0,1,1
1.0,45.0,28.0,4703233.0,47219960.0,3.0,197.0,1.0,2022.0,42516727.0,219000000.0,197.0,UD. Eddy Rejo,0,0,0
2.0,69.0,40.0,3630524.0,11093776.0,0.0,273.0,1.0,2007.0,7463252.0,327000000.0,273.0,UD. Eddy Saputranegara,1,0,10
1.0,88.0,5.0,6237313.0,49572411.0,1.0,376.0,1.0,2007.0,43335098.0,279000000.0,376.0,UD. Nindy Adiwarna Pasha,1,1,11
5.0,50.2,38.0,9561139.0,39051521.0,2.0,99.0,0.0,2006.0,29490382.0,180000000.0,99.0,UD. Halimah Darussalam,1,1,11
2.0,11.0,80.0,3858397.0,19859246.0,3.0,67.0,0.0,2005.0,16000849.0,273000000.0,67.0,UD. Laila Mayang,1,0,10
5.0,27.0,99.0,4662225.0,10648537.0,2.0,657.0,0.0,2001.0,5986312.0,378000000.0,657.0,UD. Indah Makmur Made,1,0,10
1.0,57.0,65.0,7716915.0,43237726.0,0.0,807.0,1.0,2023.0,35520811.0,366000000.0,807.0,UD. Dani Lintang,0,1,1
2.0,60.0,80.0,4545450.0,44935627.0,0.0,118.0,1.0,2017.0,40390177.0,420000000.0,118.0,UD. Alif Lestari,0,0,0
5.0,95.0,92.0,7248284.0,46129908.0,1.0,861.0,1.0,2014.0,38881624.0,561000000.0,861.0,UD. Candra Wira,0,1,1
2.0,54.0,26.0,2245883.2,49768445.0,3.0,63.0,0.0,2015.0,47952458.0,240000000.0,63.0,UD. Diva Sakti,0,0,0
2.0,88.0,6.0,6756300.0,12778603.0,0.0,703.0,0.0,2018.0,6022303.0,282000000.0,703.0,UD. Indah Asa Yusuf,0,1,1
4.0,33.0,10.0,6576697.0,10727033.0,4.0,744.0,0.4,2002.0,4150336.0,129000000.0,744.0,UD. Khalid Siang,1,1,11
2.0,93.0,89.0,5374390.0,23476236.0,2.0,265.0,1.0,2012.0,18101846.0,546000000.0,265.0,UD. Gema Agung Jibril,0,1,1
1.0,17.0,31.0,1709240.0,4785356.0,2.0,389.0,1.0,2017.0,3076116.0,144000000.0,389.0,UD. Novi Gita,0,0,0
1.0,34.0,86.0,6391548.0,39282556.0,4.0,678.0,1.0,2008.0,32891008.0,360000000.0,678.0,UD. Ulya Wibawa,1,1,11
4.0,47.0,50.0,3636773.0,10714243.0,2.0,702.0,0.0,2022.0,6351834.0,291000000.0,702.0,UD. Khalid Tunggul,0,0,0
5.0,36.0,39.0,7892417.0,38080242.0,4.0,743.0,1.0,2008.0,30187825.0,225000000.0,743.0,UD. Kirana Nusa,1,1,11
4.0,40.0,6.0,6981498.0,3217084.0,2.0,40.0,1.0,2017.0,-3764414.0,138000000.0,40.0,UD. Eren Setia Uchie,0,1,1
2.0,5.0,0.0,6031065.0,33176829.0,0.0,13.0,1.0,2006.0,27145764.0,15000000.0,680.8,UD. Anisa Resaputra Rafa,1,1,11
2.0,82.0,24.0,9653287.0,21752364.0,1.0,422.0,0.0,2021.0,12099077.0,318000000.0,422.0,UD. Widi Panembahan,0,1,1
1.0,85.0,94.0,7307677.0,35687919.0,3.0,309.0,0.0,2018.0,28380242.0,537000000.0,309.0,UD. Gusti Darussalam,0,1,1
