nama_usaha,laba,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,tahun_berdiri,status_legalitas,marketplace,kapasitas_produksi,aset,omset,biaya_karyawan,jumlah_pelanggan,Cluster_KMeans_cat_a,Cluster_KMeans_cat_b,CrossCluster
UD. Vega Putra,28956304.0,1.0,-1.130942927794684,0.8593619236477912,0.8256821975921281,0.0,3.0,0.3383893162076233,-0.9531106249039388,0.4241160353643026,-0.1910672662160112,0.3383660476957293,0,0,00
UD. Cipta Citra,38584452.0,1.0,0.4250469349404462,-1.3874235261757712,-0.5562178090880772,0.0,2.0,0.2680412878514611,1.1825428772927211,1.5134523006145866,-0.6812566925560365,0.2679766825616324,1,1,11
UD. Farid Darma,26365393.0,2.0,0.3558918299299959,0.5828344836695066,-1.6617378144322414,0.0,1.0,-1.606733667840261,-1.6671135295221962,0.1041693096812633,0.6667642298790329,-1.6078998982620507,1,0,10
UD. Qais Sari,35862019.0,5.0,0.2175816199090955,-0.3158796962599184,1.2402521995961897,1.0,2.0,-0.0450074383334605,-1.240724221631828,0.8552916405757192,-0.0685199096310049,-0.0452559922850989,0,0,00
UD. Pandu Mulya,31465579.0,4.0,-0.9926327177737836,-0.0739181862789194,1.2402521995961897,0.0,3.0,0.781581894851445,0.9560897728508858,0.9683269998871096,-0.7547851065070402,0.7818190480405399,0,1,01
UD. Vita Kalbu,37077180.0,5.0,1.3240633000762991,-0.0047863262843482,1.2402521995961897,1.0,1.0,1.2247744734952668,0.9520342984990096,1.3628994258377258,0.9363684143660468,1.2252720483853503,0,1,01
UD. Utha Mulya Tami,32076571.0,5.0,1.289485747571074,0.6519663436640778,-0.003457806415995,0.0,4.0,1.587066819529502,1.0776112307950376,1.0347598870425996,1.3775388980720695,1.5877772788259497,1,1,11
UD. Fitri Manunggal,-1381265.0,4.0,1.53152861510765,0.2717411136939364,0.272922194920046,1.0,1.0,1.105182825289791,0.3639429266062453,-1.4597831825333951,1.2795010128040645,1.1056101276573858,0,1,01
UD. Rosa Nirbayu,4190008.0,1.0,-0.0590388001327054,-1.2145938761893436,-1.1089778117601592,1.0,4.0,1.6363104393788157,-1.0758189259469153,-1.3443536263316287,-0.9018419344090478,1.6370498344198177,1,0,10
UD. Jodi Kinarya,13821009.0,5.0,-1.130942927794684,-0.0739181862789194,0.4111121955880665,1.0,3.0,1.488579579830875,0.2010704932679629,-0.4200854816261014,-0.8528229917750453,1.489232167638214,0,1,01
UD. Marsel Indah,12311354.0,2.0,1.635261272623325,-1.5256872461649136,0.8256821975921281,0.0,0.0,0.2469368793446124,0.9104567173435671,-0.3899235184115456,0.0785369182710026,0.2468598730214032,0,1,01
UD. Marsel Anggara,29666229.0,5.0,0.3558918299299959,-1.5948191061594847,-0.5562178090880772,0.0,0.0,-1.399206984189583,-0.7525209621921723,0.5127357012658293,-0.8773324630920466,-1.4002512711164647,1,0,10
UD. Fikri Saprahan,41792436.0,2.0,1.0820204325397234,-0.9380664362110588,1.2402521995961897,0.0,3.0,-0.5268914325731715,0.4569303628061615,1.5998195910758837,0.1030463895880039,-0.5274231434536629,0,1,01
UD. Lono Pagi,17088413.0,4.0,0.943710222518823,-0.1776159762707761,0.8256821975921281,1.0,4.0,1.4745099741596426,0.4786112991679161,-0.1364750600656832,0.5442168732940267,1.4751542946113947,0,1,01
UD. Gracia Wening,29246580.0,5.0,0.5979346974665718,0.5137026236749355,-1.1089778117601592,0.0,1.0,1.0313173955158208,-1.2973716350399318,0.3783137659062479,0.7893115864640393,1.031701294266584,1,0,10
UD. Zahira Sehat,24051416.0,1.0,-1.5112960053521602,0.2026092536993652,-0.4180278084200566,0.0,4.0,-1.184645497703288,-0.205917114884119,0.2223503992836607,-0.9263514057260492,-1.1855637074574692,1,0,10
UD. Fahmi Paseban,543379.0,5.0,-1.5112960053521602,1.6543783135853596,-1.6617378144322414,0.0,0.0,-1.314789350162188,1.3005667723231855,-1.1439334270286554,0.1030463895880039,-1.3157840329555484,1,1,11
UD. Lutfi Prajurit Lukita,-3376163.0,2.0,0.4942020399508964,0.4445707636803643,1.6548222016002512,0.0,1.0,-0.9419447998745284,0.3251014544331032,-1.6078043365894348,0.6667642298790329,-0.9427203977448348,0,1,01
UD. Farhan Artha,4223950.0,2.0,-0.3702367726797314,-1.2145938761893436,-0.6944078097560977,0.0,2.0,-0.6464830807786472,1.0693355444618986,-0.9291274037183024,-1.1224271762620592,-0.6470850641816277,1,1,11
UD. Vidi Siang Pasha,38609446.0,4.0,-0.9234776127633332,-1.5948191061594847,1.5166322009322308,0.0,0.0,0.0499623999473583,0.6879320562371701,1.4200253595867345,-1.7841829018210933,0.0497696506459319,0,1,01
UD. Eni Lempung,1603232.0,2.0,-0.6468571927215323,1.4124168036043605,1.3784422002642105,0.0,3.0,0.3383893162076233,1.5092282127912726,-1.029106946640726,0.5442168732940267,0.3383660476957293,0,1,01
UD. Rian Trisaktiatma Elyas,29854278.0,1.0,-1.4075633478364848,0.9284937836423623,-0.1416478070840156,0.0,1.0,-0.4882000169772823,-1.129961595221102,0.4533458378203449,-0.3381240941180188,-0.4887089926299096,1,0,10
UD. Mega Kencana Qiana,-1669961.0,1.0,-1.44214090034171,-0.6269730662354887,-0.9707878110921389,0.0,4.0,1.2916051004336209,-0.182136322873117,-1.5852155542693616,-1.4655597747000768,1.2921419452627427,1,0,10
UD. Mario Ayodya,38252975.0,4.0,-0.4048143251849565,-1.4219894561730568,-1.5235478137642209,1.0,2.0,-0.60427426376495,1.3602951454844392,1.5243072425469588,-1.293993475481068,-0.6048514451011695,1,1,11
UD. Oki Bima,6302389.0,4.0,-1.6496062153730606,1.3432849436097891,-0.8325978104241182,0.0,0.0,1.5413406010979966,-0.2488374907608722,-1.036377955553252,-0.2155767375330124,1.5420241914887869,1,0,10
UD. Isna Sunardi,-1271284.0,3.0,1.6698388251285503,0.2371751836966508,-1.3853578130962003,1.0,1.0,-1.51528123097725,1.080871937606029,-1.3140617481870829,1.3530294267550684,-1.5163937235877247,1,1,11
UD. Rangga Gandewa,31920524.0,5.0,0.6325122499717969,0.5828344836695066,-1.1089778117601592,0.0,0.0,0.6549554438103531,-0.2120874543136978,0.7755634680252772,0.862840000415043,0.6551181907991654,1,0,10
UD. Vina Lingga,35150082.0,1.0,-1.5112960053521602,-0.3850115562544896,0.9638721982601486,1.0,3.0,1.4639577699062185,0.06953371962435,1.0572928003065547,0.357944891284817,1.46459588984128,0,1,01
UD. Priska Utamaindah,9744598.0,1.0,-1.3384082428260349,-0.350445626257204,0.549302196256087,0.0,0.0,0.5951596197076153,-0.6767866809597208,-0.8762235642884083,-1.195955590213063,0.5952872304351831,0,0,00
UD. Habib Wicaksana Heri,25734881.0,5.0,-0.9580551652685584,-1.180027946192058,1.3784422002642105,0.0,4.0,0.7956515005226775,-1.178185790596861,0.1538421140763007,-1.5145787173340794,0.7958969210673593,0,0,00
UD. Tasya Sejahtera,26047820.0,5.0,1.3240633000762991,1.066757503631505,-1.6617378144322414,0.0,4.0,-0.2560515234019471,0.1993261048145696,0.4409916606872192,1.696162025193086,-0.2564240876873897,1,1,11
UD. Barokah Jayengprana,10872580.0,5.0,0.4250469349404462,1.4124168036043605,0.9638721982601486,1.0,3.0,0.7358556764199397,-0.5484373974029275,-0.7720532785348564,1.3040104841210658,0.7360659607033769,0,0,00
UD. Yani Raharja Ulil,5162809.0,1.0,-1.165520480299909,-1.3874235261757712,-0.6944078097560977,0.0,1.8,1.3162269103582778,0.7650461066366393,-0.9215426685675736,-1.8086923731380944,1.3167782230596763,1,1,11
UD. Vera Citra,44001805.0,4.0,0.943710222518823,0.0989114637075085,0.1347321942520254,0.0,2.0,-0.6218612708539905,-1.3889386667909152,1.4002383435008507,0.7402926438300368,-0.6224487863846937,0,0,00
UD. Xenia Manunggal,21906944.0,4.0,1.6698388251285503,0.5137026236749355,-0.003457806415995,0.0,1.0,0.6760598523172018,1.0210282481042048,0.3073919797462465,1.5491051972910783,0.6762350003393945,1,1,11
UD. Ulya Jayeng,28874725.0,5.0,0.4596244874456713,-0.0047863262843482,-0.1416478070840156,1.0,0.0,-1.0369146381553471,0.4420607782941098,0.6868692630804047,0.3236316314410153,-1.0377460406758656,1,1,11
UD. Pandu Bijaksana,22657029.0,1.0,0.4942020399508964,-0.7306708562273454,1.6548222016002512,0.0,3.0,0.264523886433653,0.1109795106762831,0.1850987021646397,-0.1665577948990099,0.2644572143049275,0,1,01
UD. Agus Asmaralaya,16117877.0,5.0,1.220330642560624,-1.1108960861974868,1.6548222016002512,0.0,1.0,-0.1223902695252389,1.2219093133781749,-0.0618043404704144,0.0785369182710026,-0.1226842939326055,0,1,01
UD. Halimah Agastya,23411396.0,5.0,-0.7851674027424328,0.0643455337102229,1.5166322009322308,1.0,3.0,-1.3253415544156124,-1.6829272436924432,-0.1069913457833479,-0.5096903933370276,-1.326342437725663,0,0,00
UD. Jay Kusen Umi,13093020.0,4.0,0.2521591724143206,-0.6269730662354887,-1.1089778117601592,0.0,3.0,-0.1645990865389363,0.1970585828669689,-0.4721464239722637,-0.264595680167015,-0.1649179130130637,1,1,11
UD. Qira Wiraatmaja,13664268.0,2.0,1.254908195065849,-0.5924071362382031,1.2402521995961897,0.0,2.0,1.0137303884267803,-0.390719787529961,-0.5450183431377564,0.4706884593430229,1.0141039529830598,0,0,00
UD. Cakra Bahagia Aldo,9039182.0,5.0,-1.130942927794684,1.2395871536179326,-1.5235478137642209,1.0,4.0,-1.0439494409909635,0.895292801600345,-0.6233754340978853,0.0785369182710026,-1.0447849771892752,1,1,11
UD. Ucup Pusaka,2370914.0,5.0,-0.2319265626588309,-1.352857596178486,-0.5562178090880772,1.0,1.0,-1.6489424848539584,-1.2361829543150715,-1.5033759118426704,-1.1224271762620592,-1.650133517342509,1,0,10
UD. Wesly Hastinapura,36960569.0,1.0,0.4596244874456713,-0.7306708562273454,-1.5235478137642209,1.0,2.0,-1.7122557103745044,1.3498738430494457,1.4312480650410957,-0.1910672662160112,-1.713483945963196,1,1,11
UD. Jasmine Saputra,23831918.0,4.0,-0.4739694301954067,-1.0417642262029156,-1.6617378144322414,0.0,4.0,-1.578594456497796,0.3982841328281674,0.3231646667671051,-1.0734082336280566,-1.579744152208412,1,1,11
UD. Widi Saputrautama Leni,12814913.0,2.0,-1.6496062153730606,-0.9726323662083444,-1.1089778117601592,0.2,3.0,-0.0625944454225011,-0.3288348157582271,-0.59294800480079,-1.857711315772097,-0.0628533335686231,1,0,10
UD. Jafar Harmoni,-145696.0,4.0,-1.2692531378155845,1.5852464535907884,1.5166322009322308,0.0,2.0,0.2574890835980368,0.4733287125189205,-1.351682617883733,0.2255937461730102,0.2574182777915178,0,1,01
UD. Riyan Wirajaya,31230519.0,5.0,-1.5112960053521602,0.7556641336559344,0.8256821975921281,0.0,4.0,0.2293498722555719,0.25232403060633,0.8163266727042583,-0.5341998646540289,0.229262531737879,0,1,01
UD. Nisa Tunggal,11028434.0,5.0,-1.165520480299909,1.2395871536179326,-0.9707878110921389,1.0,4.0,-0.832905355922477,-1.3126461080366536,-0.9081448743748256,0.0540274469540014,-0.8336168817869846,1,0,10
UD. Balqis Jagadmaya,12855526.0,4.0,0.667089802477022,-1.2145938761893436,-0.5562178090880772,0.0,2.0,1.3760227344610154,1.551151376884806,-0.2282834188800906,-0.3871430367520213,1.376609183423659,1,1,11
UD. Elva Manggala Tono,29836017.0,1.0,1.1165979850449486,-0.5232752762436319,-0.1416478070840156,1.0,0.0,1.478027375577451,-0.3902123956314504,0.5944240111168052,0.7697040094104383,1.4786737628680997,1,0,10
UD. Celsi Jagad Esa,-652105.0,5.0,0.978287775024048,1.032191573634219,-0.6944078097560977,0.0,2.0,0.3419067176254314,0.1091095555409353,-1.4574545067302702,1.4265578407060722,0.3418855159524341,1,1,11
UD. Jihan Pancasila,16560590.0,1.0,-0.4048143251849565,1.4815486635989317,-0.9707878110921389,0.0,3.0,1.3162269103582778,0.3982793737410962,-0.1891215354829669,0.764802115147038,1.3167782230596763,1,1,11
UD. Ilmi Bersemi,30921925.0,5.0,-1.5804511103626104,-0.5578412062409175,0.6874921969241076,1.0,0.0,-0.2630863262375633,-0.1196839214890516,0.7229924475375052,-1.5145787173340794,-0.2634630242007994,0,0,00
UD. Krisna Padi,1299474.0,4.0,0.978287775024048,-1.0417642262029156,-1.2471678124281798,0.0,1.0,-1.4801072167991691,-0.033360671523253,-1.347378727884728,-0.0440104383140036,-1.481199041020676,1,0,10
UD. Pandu Gemilang,34456847.0,5.0,0.0446938573829699,0.9284937836423623,-0.8325978104241182,1.0,4.0,-1.349963364340269,-1.4208432204323995,0.721629468017121,0.6912737011960343,-1.350978715522597,1,0,10
UD. Livia Buana,36327963.0,2.0,-0.8543225077528831,0.2026092536993652,1.6548222016002512,0.0,1.0,-0.8223531516690527,-1.6785800006947424,0.8038533599167871,-0.4606714507030251,-0.82305847701687,0,0,00
UD. Obed Siang Mega,47069936.0,4.0,-0.4048143251849565,0.0297796037129373,-1.5235478137642209,1.0,2.0,-0.0168682269909957,-1.2457604340039854,1.6439513546201665,-0.264595680167015,-0.0171002462314601,1,0,10
UD. Hana Baswara,38677946.0,4.0,-0.1973490101536058,0.9284937836423623,-0.8325978104241182,1.0,4.0,0.4403939573240585,-0.7081970217130457,1.019588472244359,0.5197074019770254,0.4404306271401698,1,0,10
UD. Dora Galuh,31252048.0,1.0,0.909132670013598,1.5506805235935028,0.1347321942520254,0.0,2.0,-0.9173229899498716,0.4870722238132098,0.8630207334767461,1.7451809678270886,-0.9180841199479008,0,1,01
UD. Mila Anugerah Zainab,-4772491.0,2.0,-0.6814347452267575,1.205021223620647,-0.6944078097560977,1.0,3.0,0.1449322382281773,1.3344800267923236,-1.5119246524093726,0.3726505740750178,0.1447952935769627,1,1,11
UD. Ziva Malam,22143930.0,5.0,0.909132670013598,-0.0047863262843482,0.272922194920046,0.0,2.2,0.9046909444747288,0.0829942482797154,0.143563687258955,0.6422547585620317,0.9050004370252096,0,1,01
UD. Eni Jayeng,31129352.0,3.0,-0.9580551652685584,-0.6961049262300598,-0.8325978104241182,0.2,4.0,-1.3253415544156124,0.3791643174779424,0.8336095855598609,-1.1714461188960617,-1.326342437725663,1,1,11
UD. Juli Elok,36922790.0,5.0,-0.3702367726797314,-0.8689345762164877,1.1020621989281691,0.0,4.0,-0.5831698552581013,-1.5997512146151696,0.8609311744156961,-0.8773324630920466,-0.5837346355609404,0,0,00
UD. Echa Bahari,2997066.0,4.0,-0.6468571927215323,1.5161145935962173,1.1020621989281691,1.0,0.0,0.2047280623309151,-1.3898432594180576,-1.4888336826592723,0.6177452872450304,0.2046262539409451,0,0,00
UD. Lea Trisakti,18642274.0,2.0,-1.6150286628678356,0.8247959936505056,0.1347321942520254,0.0,3.0,-0.4600608056348174,0.9407955313386376,0.0619461120010974,-0.5587093359710301,-0.4605532465762708,0,1,01
UD. Salwa Ceria,-6404096.0,3.0,1.0474428800344984,0.7210982036586489,1.6548222016002512,1.0,1.0,-1.0967104622580852,1.7334148935363698,-1.550100760480888,1.2549915414870634,-1.097577001039848,0,1,01
UD. Budi Darma,31671589.0,1.0,1.1511755375501735,1.6543783135853596,-1.6617378144322414,0.0,3.0,-1.7192905132101206,-1.6129031347781508,0.4884383685297093,1.9902756809971007,-1.7205228824766057,1,0,10
UD. Jihan Karya,161676.0,2.0,-0.1627714576483807,-1.5948191061594847,-0.8325978104241182,0.0,3.0,0.3489415204610476,-0.8943036842163874,-1.5932282196178993,-1.2449745328470656,0.3489244524658438,1,0,10
UD. Damar Adikara Dani,442328.0,2.0,0.8399775650031476,0.5344421816733066,0.1347321942520254,1.0,1.0,-0.3158473475046849,0.7462806602314059,-1.2577250969547118,0.9118589430490456,-0.3162550480513721,0,1,01
UD. Ulfa Gunawan,-2156312.0,2.0,-0.3010816676692812,-0.9726323662083444,-1.5235478137642209,1.0,3.0,0.2504542807624206,-0.2799633845407896,-1.6383071503632598,-0.9018419344090478,0.2503793412781081,1,0,10
UD. Diyan Asih,39319885.0,5.0,1.6006837201181,0.2371751836966508,0.4111121955880665,1.0,2.0,0.813238507611718,-1.4900897677359874,1.050917528064253,1.3040104841210658,0.8134942623508835,0,0,00
UD. Pardi Purnama,20995410.0,1.0,-0.4048143251849565,1.4815486635989317,-1.1089778117601592,1.0,2.0,-1.216302110463561,0.0414598649915344,0.0546539672539742,0.764802115147038,-1.2172389217678128,1,1,11
UD. Rian Rejo,6052995.0,5.0,0.667089802477022,0.133477393704794,-0.9707878110921389,0.0,3.0,0.4403939573240585,0.6639239262976148,-0.8782875489895959,0.5687263446110279,0.4404306271401698,1,1,11
UD. Jasmin Selaras,6724140.0,4.0,0.1830040674038704,-1.5948191061594847,0.9638721982601486,0.0,3.0,-0.2666037276553714,0.7784561157523261,-0.8089618001528026,-0.9998798196770528,-0.2669824924575043,0,1,01
UD. Ojan Cahaya,2061664.0,5.0,-0.1281939051431556,0.5137026236749355,0.9638721982601486,0.0,1.0,-1.5293508366484827,-0.9175909955064714,-1.4638504216376949,0.2746126888070128,-1.530471596614544,0,0,00
UD. Uli Cerah,8794394.0,4.0,-0.4393918776901817,-0.0739181862789194,-1.1089778117601592,1.0,3.0,1.3478835231185506,-1.281408924835995,-1.0595276124707502,-0.36263356543502,1.34845343737002,1,0,10
UD. Nindy Ilir,12520622.0,2.0,-1.1101963962915489,-0.9380664362110588,0.9638721982601486,0.0,4.0,1.0840784167829425,-0.0658000733348125,-0.5630605960776504,-1.4655597747000768,1.0844933181171568,0,0,00
UD. Ovan Utama,34634108.0,2.0,-1.6841837678782858,-0.9380664362110588,0.8256821975921281,1.0,2.0,1.101665423871983,-0.5664362647060821,0.8985485919260287,-1.857711315772097,1.102090659400681,0,0,00
UD. Grego Jatinagara,32255256.0,1.0,0.1138489623934201,-1.5256872461649136,-0.5562178090880772,0.0,3.0,1.041869599769245,1.3108002738606788,1.092225966823057,-0.9998798196770528,1.0422596990366986,1,1,11
UD. Livia Sanjaya,6619045.0,0.0,1.0474428800344984,0.6519663436640778,0.549302196256087,1.0,4.0,-0.6113090666005662,1.2870205801005394,-0.7184928191768127,1.2059725988530607,-0.6118903816145792,0,1,01
UD. Alvino Asih,778691.0,4.0,1.289485747571074,0.4791366936776498,-0.9707878110921389,1.0,3.0,-0.2630863262375633,1.6694381199550474,-1.0563657620678075,1.2549915414870634,-0.2634630242007994,1,1,11
UD. Ulfa Persada,-3963947.0,4.0,-0.7160122977319826,1.2741530836152182,-1.6617378144322414,1.0,0.0,-0.540961038244404,0.9736625188193604,-1.5243997969691756,0.3971600453920191,-0.5415010164804823,1,1,11
UD. Eddy Sudharmo Pandu,14632567.0,1.0,1.289485747571074,0.7210982036586489,-0.003457806415995,1.0,4.0,-0.5163392283197472,-1.503052788750605,-0.6908674379250354,1.4265578407060722,-0.5168647386835483,0,0,00
UD. Isna Sasmita,16216036.0,5.0,-1.6150286628678356,-1.5602531761621992,1.1020621989281691,0.0,2.0,-0.8927011800252149,-1.0593561455168852,-0.4939182358323777,-2.249862856844117,-0.893447842150967,0,0,00
UD. Yola Puri,12745917.0,2.0,-1.5112960053521602,-0.5924071362382031,0.1347321942520254,1.0,2.0,-0.0098334241553794,1.6744044103556208,-0.212285635220773,-1.490069246017078,-0.0100613097180504,0,1,01
UD. Wulan Wetan Andi,14249893.0,1.0,0.978287775024048,-0.8343686462192021,0.8256821975921281,0.0,0.0,0.5388811970226856,-1.641471202299126,-0.7444665054076097,0.1030463895880039,0.5389757383279056,0,0,00
UD. Mira Mayang,21146488.0,5.0,0.2175816199090955,0.3063070436912219,1.1020621989281691,0.0,4.0,-0.5831698552581013,0.4983450367503216,0.1532253704227577,0.3726505740750178,-0.5837346355609404,0,1,01
UD. Farid Indah,5958946.0,5.0,-0.7160122977319826,1.205021223620647,0.1347321942520254,0.0,4.0,0.0323753928583178,-0.714853886274746,-1.1502593118707818,0.3481411027580166,0.0321723093624076,0,0,00
UD. Mirna Harmoni Dina,30745822.0,0.0,1.4623735100971995,-0.5578412062409175,0.1347321942520254,0.0,1.0,1.38657493871444,0.7255969356528713,0.8732597771889593,0.6422547585620317,1.3871675881937735,0,1,01
UD. Celsi Dewangga,1409841.0,4.0,-0.2319265626588309,-0.8343686462192021,-0.6944078097560977,1.0,3.0,1.1403568394678725,0.5703866324991682,-1.2234119149197238,-0.7547851065070402,1.140804810224434,1,1,11
UD. Elsa Kencana,32342790.0,1.0,0.909132670013598,0.8247959936505056,-0.6944078097560977,0.0,4.0,0.071066808454207,-0.5247492245480029,0.7451415340451772,1.230482070170062,0.0708864601861609,1,0,10
UD. Erni Bratadikara,39242374.0,4.0,-0.7505898502372077,0.548268553672221,1.6548222016002512,0.0,1.0,0.5072245842624126,1.714775013813091,1.6622327947549174,-0.1420483235820087,0.5073005240175619,0,1,01
UD. Berlian Utama,41965056.0,5.0,1.3586408525815243,-1.0417642262029156,0.9638721982601486,0.0,0.0,0.0323753928583178,0.2657142712064904,1.5751816191388406,0.2255937461730102,0.0321723093624076,0,1,01
UD. Oki Kusen,37871090.0,5.0,-0.5085469827006319,-1.2491598061866291,0.6874921969241076,0.0,0.0,-1.5821118579156044,-1.036069932477664,1.036221993627244,-1.2449745328470656,-1.5832636204651167,0,0,00
UD. Chika Utama,27266731.0,5.0,1.6698388251285503,0.7210982036586489,-0.003457806415995,1.0,0.0,0.1505600804966703,1.6905721273872385,0.8138575845066265,1.696162025193086,-0.3725665401586496,0,1,01
UD. Chiko Sidarta,42612659.0,5.0,-0.0936163526379305,0.8247959936505056,1.5166322009322308,1.0,1.0,0.391150337474745,-0.2626750855457224,1.5191185360589377,0.5197074019770254,0.391158071546302,0,0,00
UD. Silvi Cahyaningrat Inten,32096672.0,1.0,-1.0963653752894589,1.5506805235935028,1.5166322009322308,0.0,2.0,-0.2279123120594822,-0.157501457774651,0.7984786580843116,0.3236316314410153,-0.2282683416337509,0,0,00
