nama_usaha,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,tahun_berdiri,status_legalitas,marketplace,kapasitas_produksi,Cluster_KProto,Cluster_KMeans,Cluster_KMedoids,Cluster_Agglomerative
UD. Pardi Purnama,1.0,-0.4048143251849565,1.4815486635989317,-1.1089778117601592,1.0,2.0,-1.216302110463561,0,1,1,2
UD. Rian Rejo,5.0,0.667089802477022,0.13347739370479408,-0.9707878110921387,0.0,3.0,0.4403939573240585,1,1,0,1
UD. Jasmin Selaras,4.0,0.1830040674038704,-1.5948191061594847,0.9638721982601486,0.0,3.0,-0.26660372765537144,1,0,1,1
UD. Ojan Cahaya,5.0,-0.12819390514315562,0.5137026236749355,0.9638721982601486,0.0,1.0,-1.5293508366484827,0,0,0,1
UD. Uli Cerah,4.0,-0.4393918776901817,-0.0739181862789194,-1.1089778117601592,1.0,3.0,1.3478835231185506,1,1,0,2
UD. Nindy Ilir,2.0,-1.1101963962915489,-0.9380664362110589,0.9638721982601486,0.0,4.0,1.0840784167829425,1,0,1,1
UD. Ovan Utama,2.0,-1.6841837678782858,-0.9380664362110589,0.8256821975921281,1.0,2.0,1.101665423871983,0,0,1,2
UD. Grego Jatinagara,1.0,0.11384896239342017,-1.5256872461649136,-0.5562178090880772,0.0,3.0,1.041869599769245,1,1,1,1
UD. Livia Sanjaya,0.0,1.0474428800344984,0.6519663436640778,0.549302196256087,1.0,4.0,-0.6113090666005662,1,0,1,2
UD. Alvino Asih,4.0,1.2894857475710741,0.4791366936776498,-0.9707878110921387,1.0,3.0,-0.26308632623756334,1,1,0,2
UD. Ulfa Persada,4.0,-0.7160122977319826,1.2741530836152182,-1.6617378144322414,1.0,0.0,-0.540961038244404,0,1,0,2
UD. Eddy Sudharmo Pandu,1.0,1.2894857475710741,0.7210982036586489,-0.0034578064159950473,1.0,4.0,-0.5163392283197472,1,0,1,2
UD. Isna Sasmita,5.0,-1.6150286628678356,-1.5602531761621992,1.1020621989281691,0.0,2.0,-0.8927011800252149,0,0,1,1
UD. Yola Puri,2.0,-1.5112960053521602,-0.5924071362382031,0.13473219425202548,1.0,2.0,-0.009833424155379487,0,0,1,2
UD. Wulan Wetan Andi,1.0,0.9782877750240481,-0.8343686462192021,0.8256821975921281,0.0,0.0,0.5388811970226856,0,0,1,1
UD. Mira Mayang,5.0,0.21758161990909552,0.30630704369122197,1.1020621989281691,0.0,4.0,-0.5831698552581013,1,0,0,1
UD. Farid Indah,5.0,-0.7160122977319826,1.205021223620647,0.13473219425202548,0.0,4.0,0.03237539285831782,1,0,0,1
UD. Mirna Harmoni Dina,0.0,1.4623735100971997,-0.5578412062409175,0.13473219425202548,0.0,1.0,1.38657493871444,0,0,1,1
UD. Celsi Dewangga,4.0,-0.23192656265883096,-0.8343686462192021,-0.6944078097560977,1.0,3.0,1.1403568394678723,1,1,0,2
UD. Elsa Kencana,1.0,0.9091326700135979,0.8247959936505056,-0.6944078097560977,0.0,4.0,0.07106680845420703,1,1,1,1
UD. Erni Bratadikara,4.0,-0.7505898502372077,0.548268553672221,1.6548222016002512,0.0,1.0,0.5072245842624126,0,0,1,1
UD. Berlian Utama,5.0,1.3586408525815243,-1.0417642262029156,0.9638721982601486,0.0,0.0,0.03237539285831782,0,0,0,1
UD. Oki Kusen,5.0,-0.5085469827006319,-1.2491598061866291,0.6874921969241076,0.0,0.0,-1.5821118579156044,0,0,0,1
UD. Chika Utama,5.0,1.6698388251285503,0.7210982036586489,-0.0034578064159950473,1.0,0.0,0.15056008049667036,0,0,0,2
UD. Chiko Sidarta,5.0,-0.09361635263793051,0.8247959936505056,1.5166322009322308,1.0,1.0,0.391150337474745,0,0,0,2
UD. Silvi Cahyaningrat Inten,1.0,-1.0963653752894589,1.5506805235935028,1.5166322009322308,0.0,2.0,-0.22791231205948226,0,0,1,1
UD. Pipit Alam,5.0,-0.4117298356860017,-1.4565553861703424,-0.5562178090880772,0.0,0.0,0.7604774863445964,0,1,0,1
UD. Diva Sahaja,4.0,-1.6841837678782858,0.2717411136939364,1.3784422002642103,0.0,1.0,0.15548444248160165,0,0,1,1
UD. Rafif Wening,5.0,-1.2692531378155845,-1.6985168961513415,-1.5235478137642209,0.0,1.0,-0.7801443346553554,0,1,0,1
UD. Novi Ilir,1.0,1.0128653275292732,1.4815486635989317,-0.0034578064159950473,0.0,3.0,0.8273081132829505,1,1,1,1
UD. Aldo Jaya,3.0,1.7044163776337755,-0.6615389962327742,-0.6944078097560977,1.0,0.0,0.8589647260432235,0,1,0,2
UD. Rafi Suryaputra,5.0,1.53152861510765,-1.4565553861703424,-0.8325978104241182,1.0,2.0,-0.6113090666005662,0,1,0,2
UD. Nindy Sukarela,1.0,-0.543124535205857,1.032191573634219,0.13473219425202548,0.0,1.0,-0.572617651004677,0,0,1,1
UD. Zahra Tunggal,4.0,1.220330642560624,1.1358893636260758,-0.9707878110921387,1.0,2.0,-0.2701211290731796,0,1,1,2
UD. Halim Wiraatmaja,5.0,-1.0272102702790087,1.377850873607075,1.2402521995961897,1.0,2.0,-1.1142974693471257,0,0,1,2
UD. Tegar Kusuma,2.0,1.4277959575919745,0.34087297368850755,-0.5562178090880772,0.0,0.0,1.6925888620637453,0,1,0,1
UD. Fikri Resaputra,2.0,-1.165520480299909,0.4100048336830787,1.1020621989281691,1.0,0.0,-1.4238287941142393,0,0,0,2
UD. Candra Paseban,1.0,1.0820204325397234,-1.3874235261757712,1.5166322009322308,0.0,3.0,-0.6746222921211121,1,0,1,1
UD. Elyas Adyatma,4.0,-0.6468571927215323,-1.1108960861974868,-0.2798378077520361,0.0,2.0,-1.6735642947786151,0,1,1,1
UD. Zulkarnaen Sumringah,4.0,-0.9580551652685584,0.548268553672221,1.6548222016002512,0.0,2.0,0.1801062524062584,0,0,1,1
UD. Yasir Satria Jibril,5.0,-1.5458735578573854,1.4815486635989317,1.2402521995961897,0.0,1.0,-0.1645990865389363,0,0,0,1
UD. Winda Raharja,2.0,-0.7505898502372077,0.548268553672221,-0.0034578064159950473,1.0,1.0,1.5096839883377238,0,1,0,2
UD. Ayesha Sanjaya Muthia,4.0,0.4250469349404462,0.06434553371022292,-0.0034578064159950473,1.0,1.0,-1.3288589558334205,0,0,1,2
UD. Zidan Nirbayu,2.0,0.667089802477022,0.5828344836695066,1.2402521995961897,1.0,2.0,0.521294189933645,0,0,1,2
UD. Gani Haji,1.0,1.6006837201181001,1.3087190136125038,0.13473219425202548,1.0,3.0,-1.638390280600534,1,0,1,2
UD. Nando Jagadmaya,3.0,1.566106167612875,-1.4219894561730568,0.549302196256087,0.0,4.0,1.1614612479747208,1,0,1,1
UD. Zara Resaputra,2.0,1.0474428800344984,-0.0739181862789194,0.272922194920046,1.0,1.0,1.6292756365431993,0,0,1,2
UD. Yasir Rejo,1.0,-1.6150286628678356,0.34087297368850755,-0.5562178090880772,1.0,4.0,0.08161901270763135,1,1,1,2
UD. Berlian Prana Riko,5.0,0.2521591724143206,0.9630597136396479,-0.5562178090880772,0.0,3.0,-1.4976942238882096,1,1,0,1
UD. Ujang Pelangi,1.0,-0.6814347452267575,0.06434553371022292,0.9638721982601486,0.0,2.0,1.2705006919267723,0,0,1,1
UD. Chintya Sudarsana,3.0,-0.9926327177737835,-0.2467478362653473,-1.3853578130962003,0.0,4.0,1.583549418111694,1,1,0,1
UD. Elva Kusuma,1.0,-0.8197449552476579,0.8593619236477912,0.8256821975921281,1.0,0.0,-1.121332272182742,0,0,1,2
UD. Fikri Yudhistira,4.0,1.1857530900553988,-0.004786326284348239,0.6874921969241076,0.0,2.0,-1.1846454977032879,0,0,1,1
UD. Erlin Bratadikara,5.0,1.1511755375501735,0.4514839496798215,-0.6944078097560977,1.0,0.0,-0.34750396026495795,0,1,0,2
UD. Eni Tirtaatmaja,4.0,1.6352612726233253,-1.2491598061866291,0.6874921969241076,0.0,3.0,-1.4343809983676636,1,0,1,1
UD. Delia Gunawan,4.0,1.254908195065849,-1.1108960861974868,0.272922194920046,0.0,4.0,-1.1670584906142474,1,0,1,1
UD. Bayu Abdi,2.0,-1.2000980328051343,1.7235101735799307,-0.2798378077520361,1.0,4.0,-0.5479958410800202,1,1,0,2
UD. Adinda Hilir,2.0,-1.5458735578573854,0.9284937836423623,-0.8325978104241182,0.0,3.0,0.4474287601596747,1,1,0,1
UD. Qais Kawiswara Ujang,5.0,1.0128653275292732,-0.5578412062409175,1.1020621989281691,1.0,3.0,1.1579438465569127,1,0,0,2
UD. Naufal Gita,1.0,-1.5112960053521602,1.1358893636260758,1.2402521995961897,0.0,2.0,0.9820737756665073,0,0,1,1
UD. Qanita Utama,2.0,-1.2692531378155845,-0.31587969625991846,1.5166322009322308,0.0,3.0,1.6574148478856643,1,0,1,1
UD. Tari Hilir,0.0,-1.6496062153730606,0.8593619236477912,1.1020621989281691,1.0,1.0,0.2504542807624206,0,0,1,2
UD. Lono Mulyo,1.0,1.6006837201181001,-0.039352256281633816,-0.1416478070840156,1.0,0.0,-0.39674758011427147,0,1,1,2
UD. Vita Harmoni,2.0,-0.0590388001327054,1.377850873607075,-1.2471678124281798,1.0,3.0,-0.048524839751268686,1,1,0,2
UD. Pasha Sidarta,4.0,-0.5085469827006319,0.6519663436640778,-1.2471678124281798,0.0,1.0,0.8659995288788397,0,1,0,1
UD. Zidanar Sahaja,1.0,-0.7505898502372077,1.205021223620647,-0.1416478070840156,0.0,4.0,-0.34046915742934175,1,1,1,1
UD. Anang Putri,0.0,-1.6150286628678356,-1.4219894561730568,-0.2798378077520361,1.0,3.0,-0.8821489757717905,1,1,1,2
UD. Lando Kencana,1.0,-0.37023677267973143,-0.0739181862789194,-0.6944078097560977,0.0,0.0,-1.5645248508265637,0,1,0,1
UD. Obed Ranggalawe,4.0,-0.33565922017450633,-1.3182916661812003,-1.2471678124281798,1.0,0.0,0.7288208735843235,0,1,0,2
UD. Priska Madusari,5.0,-0.9926327177737835,0.5137026236749355,-0.4180278084200566,0.0,2.0,-1.4273461955320474,0,1,0,1
UD. Vera Utamaindah,4.0,0.9782877750240481,-1.2491598061866291,-0.1416478070840156,0.0,4.0,-0.9771188140526095,1,1,1,1
UD. Fikra Bima,2.0,-1.6150286628678356,0.4791366936776498,-1.6617378144322414,1.0,4.0,-0.8997359828608311,1,1,0,2
UD. Kamil Harapan,4.0,1.0820204325397234,-0.8343686462192021,-1.1089778117601592,0.0,0.0,-0.7801443346553554,0,1,0,1
UD. Jihan Adhi,1.0,-0.9580551652685584,-1.491121316167628,-1.6617378144322414,1.0,1.0,-0.19625569929920927,0,1,1,2
UD. Riyan Kusumasari,2.0,-1.6150286628678356,0.16804332370207964,0.549302196256087,1.0,0.0,-0.5444784396622121,0,0,0,2
UD. Qisya Jati Adinda,3.0,0.5979346974665718,0.30630704369122197,0.13473219425202548,1.0,3.0,-1.4343809983676636,1,0,1,2
UD. Wesly Widuri,5.0,-1.1309429277946839,1.032191573634219,-1.5235478137642209,1.0,2.0,1.7347976790774426,0,1,0,2
UD. Yaniar Putra,5.0,-1.7187613203835108,0.9976256436369335,-0.6944078097560977,1.0,3.0,-1.0720886523334285,1,1,0,2
UD. Wesly Adiwangsa,6.0,-0.6468571927215323,0.20260925369936522,1.5166322009322308,1.0,2.4,-1.508246428141634,1,0,1,2
UD. Kevin Sanjaya,6.0,-1.0272102702790087,0.6174004136667922,1.5166322009322308,0.0,3.0,-0.7449703204772743,1,0,1,1
UD. Dina Baswara,4.0,-0.4393918776901817,-0.6961049262300598,0.6874921969241076,1.0,4.0,0.9891085785021235,1,0,1,2
UD. Nibras Prawira,2.0,-0.8543225077528831,-0.9380664362110589,0.41111219558806655,1.0,2.0,0.6338510353035045,0,0,1,2
UD. Erlin Kusumasari,5.0,-0.33565922017450633,1.2395871536179326,0.8256821975921281,0.0,4.0,-0.34750396026495795,1,0,0,1
UD. Tono Surya Juli,1.0,-0.0590388001327054,0.9976256436369335,0.41111219558806655,1.0,2.0,0.8976561416391127,0,0,1,2
UD. Barokah Saputranegara,2.0,1.1857530900553988,-1.1454620161947724,-1.3853578130962003,1.0,1.0,1.5132013897555319,0,1,0,2
UD. Yuli Permai,2.0,1.4623735100971997,-1.663950966154056,-1.2471678124281798,0.0,1.0,1.164978649392529,0,1,0,1
UD. Weni Jaladara,4.0,-0.33565922017450633,0.7556641336559344,-1.5235478137642209,1.0,2.0,-0.9700840112169933,0,1,1,2
UD. Ulfa Bagaskara,0.0,1.566106167612875,0.6865322736613633,-1.6617378144322414,0.0,0.0,-0.33695175601153365,0,1,0,1
UD. Okta Jatiwangi,0.0,0.28673672491954577,-0.3850115562544896,1.3784422002642103,1.0,2.0,0.8484125217897991,0,0,1,2
UD. Priska Bahagia,1.0,-1.6150286628678356,1.446982733601646,1.5166322009322308,0.2,4.0,-1.5680422522443718,1,0,1,2
UD. Qisha Jati,5.0,-1.3038306903208094,-0.0739181862789194,-0.4180278084200566,1.0,1.0,-1.4203113926964313,0,1,0,2
UD. Eni Hastinapura,1.0,0.35589182992999596,-1.5602531761621992,1.6548222016002512,1.0,1.0,0.23286727367338003,0,0,1,2
UD. Udin Bratadikara,4.0,0.010116304877744831,-1.00719829620563,-0.2798378077520361,1.0,2.0,-1.2866501388197231,0,1,1,2
UD. Widi Kusumah,6.0,-0.543124535205857,-0.004786326284348239,-1.2471678124281798,0.0,0.0,1.6363104393788155,0,1,0,1
UD. Nina Anindita,1.0,1.3932184050867493,-1.0417642262029156,-0.1416478070840156,0.0,2.0,1.650380045050048,0,1,1,1
UD. Gilangga Mahendra,5.0,0.49420203995089645,1.6543783135853596,0.549302196256087,1.0,4.0,-0.86456196868275,1,0,0,2
UD. Juli Indah,2.0,-0.0590388001327054,0.7210982036586489,1.1020621989281691,1.0,4.0,0.22583247083776384,1,0,1,2
UD. Dani Elok,5.0,-0.0590388001327054,1.5161145935962173,-1.1089778117601592,1.0,3.0,-1.2866501388197231,1,1,0,2
UD. Prananda Panji,1.0,-1.2692531378155845,1.5161145935962173,-1.5235478137642209,0.0,0.0,0.9187605501459614,0,1,0,1
UD. Habib Widhi,2.0,-0.47396943019540677,0.9976256436369335,-0.0034578064159950473,0.0,1.0,0.749925282091172,0,1,0,1
UD. Vega Pramana,1.0,-0.7160122977319826,1.4124168036043605,1.1020621989281691,1.0,4.0,-0.21032530497044172,1,0,1,2
UD. Kirana Cinta,1.0,-1.2692531378155845,0.79023006365322,-0.0034578064159950473,0.0,4.0,-0.023903029826611924,1,0,1,1
UD. Valen Sukma,5.0,0.8399775650031476,-0.7998027162219166,-1.1089778117601592,1.0,0.0,1.1896004593171858,0,1,0,2
UD. Gani Kusuma,6.0,1.53152861510765,-1.663950966154056,-0.5562178090880772,0.0,2.0,-0.9313925956211041,0,1,1,1
UD. Shinta Anggara,5.0,1.4277959575919745,1.7235101735799307,0.9638721982601486,1.0,3.0,-1.1072626665115095,1,0,0,2
UD. Vito Sukarela,5.0,-0.8197449552476579,1.4124168036043605,-1.6617378144322414,1.0,4.0,-1.4625202097101286,1,1,0,2
UD. Umar Kusumasari,1.0,0.3904693824352211,-0.10848411627620497,0.272922194920046,1.0,3.0,0.9222779515637695,1,0,1,2
UD. Yola Sunardi Viera,1.0,-1.6496062153730606,-0.35044562625720405,0.272922194920046,1.0,1.0,0.10272342121448,0,0,1,2
UD. Qanita Atma,2.0,0.667089802477022,1.3432849436097893,1.3784422002642103,1.0,3.0,0.6444032395569288,1,0,1,2
UD. Wesly Kayastha,2.0,-0.4048143251849565,-0.4887093462463463,0.38347419545445616,0.0,4.0,-1.6981861047032718,1,0,1,1
UD. Yora Bintang,5.0,-1.0963653752894589,0.7210982036586489,-1.1089778117601592,0.0,2.0,0.04996239994735837,0,1,0,1
UD. Najwa Tejakusuma,4.0,1.6352612726233253,-1.2837257361839147,-0.5562178090880772,1.0,4.0,-1.543420442319715,1,1,0,2
UD. Sinta Gatra,5.0,1.4277959575919745,1.1704552936233614,-1.3853578130962003,1.0,1.0,-1.4414158012032798,0,1,0,2
UD. Yuli Dewangga,4.0,0.8745551175083727,-0.9726323662083444,-1.2471678124281798,0.0,3.0,-0.07314664967592545,1,1,0,1
UD. Eni Saputrautama,5.0,-0.4048143251849565,-1.1108960861974868,-1.5235478137642209,0.0,2.0,0.10272342121448,0,1,0,1
UD. Sinta Adikara,4.0,-1.4075633478364848,0.8593619236477912,0.41111219558806655,0.0,2.0,-0.6077916651827581,0,0,1,1
UD. Willy Brawijaya,2.0,-0.12819390514315562,-1.5256872461649136,1.2402521995961897,1.0,3.0,0.272262169552831,1,0,1,2
UD. Alma Wacana,1.0,1.3240633000762991,0.6174004136667922,-1.3853578130962003,0.0,3.0,0.5740552112007666,1,1,1,1
UD. Diva Cendana,5.0,-0.9580551652685584,0.5828344836695066,1.2402521995961897,1.0,3.0,-1.4836246182169772,1,0,0,2
UD. Ojan Lempung,5.0,0.28673672491954577,0.06434553371022292,0.13473219425202548,0.0,1.0,-0.5057870240663229,0,0,0,1
UD. Jay Sukadarma,5.0,1.3586408525815243,0.6865322736613633,-0.0034578064159950473,1.0,2.0,1.5941016223651183,0,1,0,2
UD. Oki Kawiswara,2.0,1.1165979850449486,0.9976256436369335,-1.5235478137642209,1.0,4.0,-1.4203113926964313,1,1,0,2
UD. Rizki Jayeng,4.0,-1.0617878227842337,-1.6293850361567703,1.3784422002642103,1.0,1.0,0.5670204083651504,0,0,1,2
UD. Ovan Adikara Iman,2.0,-0.19734901015360587,-1.1454620161947724,-0.5562178090880772,0.0,3.0,1.2001526635706101,1,1,0,1
UD. Putra Wiraatmaja,5.0,-0.23192656265883096,1.5161145935962173,0.41111219558806655,0.0,3.0,-1.2901675402375312,1,0,0,1
UD. Gani Prana,4.0,-1.1309429277946839,1.2395871536179326,-0.1416478070840156,1.0,4.0,-0.7203485105526175,1,1,0,2
UD. Lea Jatiwangi Rangga,2.0,-0.09361635263793051,0.548268553672221,1.5166322009322308,1.0,4.0,-1.2479587232238338,1,0,1,2
UD. Qira Kusumajati,4.0,0.8399775650031476,0.2371751836966508,0.6874921969241076,0.0,4.0,1.4147141500569047,1,0,1,1
UD. Juni Wening,2.0,1.3240633000762991,1.032191573634219,-0.0034578064159950473,0.0,0.0,-0.009833424155379487,0,0,0,1
UD. Zahira Anindita,4.0,-1.7187613203835108,-0.9726323662083444,-1.5235478137642209,1.0,1.0,-0.5937220595115256,0,1,0,2
UD. Fatimah Ayodya,1.0,-0.6468571927215323,-1.3528575961784859,-1.6617378144322414,1.0,0.0,-1.0333972367375392,0,1,0,2
UD. Widya Santosa,5.0,1.6006837201181001,-0.4887093462463463,-0.9707878110921387,1.0,4.0,0.7956515005226775,1,1,0,2
UD. Dewi Trisudira,4.0,0.4596244874456713,0.0989114637075085,1.1020621989281691,0.0,2.0,0.8097211061939099,0,0,1,1
UD. Xenia Maheswara,1.0,-1.5112960053521602,0.8939278536450768,0.272922194920046,1.0,1.0,-0.252534121984139,0,0,1,2
UD. Lukita Bratadikara,5.0,1.53152861510765,-0.35044562625720405,0.13473219425202548,1.0,0.0,-1.448450604038896,0,0,0,2
UD. Nando Mahendra,5.0,1.3586408525815243,-0.5232752762436319,-0.2798378077520361,0.0,3.0,1.4674751713240264,1,1,0,1
UD. Jordi Wacana,2.0,0.7016673549822471,-0.2467478362653473,0.6874921969241076,0.0,1.0,-1.3534807657580772,0,0,1,1
UD. Gracia Utama,1.0,1.7044163776337755,-0.17761597627077613,0.8256821975921281,0.0,2.0,0.46853316866652334,0,0,1,1
UD. Iqbal Reswara,1.0,-0.16277145764838075,-0.31587969625991846,1.6548222016002512,1.0,2.0,0.4790853729199477,0,0,1,2
UD. Ojan Arya Muthia,1.0,-0.9234776127633333,0.4791366936776498,-0.6944078097560977,0.0,4.0,0.31025010486515847,1,1,1,1
UD. Kiki Sudarsana Agus,5.0,0.6325122499717969,-1.2145938761893436,1.5166322009322308,1.0,4.0,0.5599856055295342,1,0,0,2
UD. Hesti Agung,4.0,1.220330642560624,-0.21218190626806172,-1.5235478137642209,1.0,3.0,-0.36860836877180664,1,1,0,2
UD. Hasna Saputra,1.0,-0.5085469827006319,-0.2813137662626329,0.9638721982601486,0.0,2.0,0.5775726126185747,0,0,1,1
UD. Owen Mardika,4.0,0.5633571449613467,0.30630704369122197,1.6548222016002512,1.0,4.0,-0.4072997843676958,1,0,1,2
UD. Melati Wiyata Rahmat,2.0,-0.024461247627480285,1.205021223620647,-0.6944078097560977,1.0,0.0,-1.0545016452443878,0,1,0,2
UD. Khayla Baru,4.0,0.28673672491954577,-1.5948191061594847,-0.4180278084200566,0.0,4.0,-1.251476124641642,1,1,0,1
UD. Zidan Permai,4.0,0.2521591724143206,0.7210982036586489,0.9638721982601486,0.0,3.0,-0.7555225247306986,1,0,1,1
UD. Eddy Rejo,1.0,-0.16277145764838075,-0.7306708562273454,1.3784422002642103,1.0,3.0,-1.0650538494978121,1,0,1,2
UD. Eddy Saputranegara,2.0,0.667089802477022,-0.31587969625991846,-0.6944078097560977,1.0,0.0,-0.797731341744396,0,1,0,2
UD. Nindy Adiwarna Pasha,1.0,1.3240633000762991,-1.5256872461649136,-0.6944078097560977,1.0,1.0,-0.4354389957101607,0,1,1,2
UD. Halimah Darussalam,5.0,0.017031815378789953,-0.3850115562544896,-0.8325978104241182,0.0,2.0,-1.409759188443007,0,1,0,1
UD. Laila Mayang,2.0,-1.3384082428260347,1.0667575036315047,-0.9707878110921387,0.0,3.0,-1.5223160338128665,1,1,0,1
UD. Indah Makmur Made,5.0,-0.7851674027424328,1.7235101735799307,-1.5235478137642209,0.0,2.0,0.5529508026939179,0,1,0,1
UD. Dani Lintang,1.0,0.2521591724143206,0.548268553672221,1.5166322009322308,1.0,0.0,1.0805610153651344,0,0,1,2
UD. Alif Lestari,2.0,0.35589182992999596,1.0667575036315047,0.6874921969241076,1.0,0.0,-1.342928561504653,0,0,0,2
UD. Candra Wira,5.0,1.566106167612875,1.4815486635989317,0.272922194920046,1.0,1.0,1.2705006919267723,0,0,0,2
UD. Diva Sakti,2.0,0.14842651489864528,-0.7998027162219166,0.41111219558806655,0.0,3.0,-1.536385639484099,1,0,1,1
UD. Indah Asa Yusuf,2.0,1.3240633000762991,-1.491121316167628,0.8256821975921281,0.0,0.0,0.714751267913091,0,0,0,1
UD. Khalid Siang,4.0,-0.5777020877110821,-1.3528575961784859,-1.3853578130962003,0.4,4.0,0.8589647260432235,1,1,0,2
UD. Gema Agung Jibril,2.0,1.4969510626024247,1.377850873607075,-0.0034578064159950473,1.0,2.0,-0.8258705530868609,0,0,1,2
UD. Novi Gita,1.0,-1.1309429277946839,-0.6269730662354887,0.6874921969241076,1.0,2.0,-0.3897127772786553,0,0,1,2
UD. Ulya Wibawa,1.0,-0.543124535205857,1.2741530836152182,-0.5562178090880772,1.0,4.0,0.6268162324678883,1,1,1,2
UD. Khalid Tunggul,4.0,-0.09361635263793051,0.02977960371293734,1.3784422002642103,0.0,2.0,0.7112338664952829,0,0,1,1
UD. Kirana Nusa,5.0,-0.47396943019540677,-0.35044562625720405,-0.5562178090880772,1.0,4.0,0.8554473246254154,1,1,0,2
UD. Eren Setia Uchie,4.0,-0.33565922017450633,-1.491121316167628,0.6874921969241076,1.0,2.0,-1.6172858720936854,0,0,1,2
UD. Anisa Resaputra Rafa,2.0,-1.5458735578573854,-1.6985168961513415,-0.8325978104241182,1.0,0.0,-1.7122557103745044,0,1,0,2
UD. Widi Panembahan,2.0,1.1165979850449486,-0.8689345762164877,1.2402521995961897,0.0,1.0,-0.2736385304909877,0,0,1,1
UD. Gusti Darussalam,1.0,1.220330642560624,1.5506805235935028,0.8256821975921281,0.0,3.0,-0.671104890703304,1,0,1,1
UD. Tama Sunardi,5.0,1.566106167612875,-1.5256872461649136,0.8256821975921281,1.0,3.0,-1.3956895827717746,1,0,0,2
UD. Mega Asri,1.0,1.3932184050867493,1.446982733601646,0.272922194920046,1.0,3.0,-0.37916057302523093,1,0,1,2
UD. Yusuf Asri Gerry,5.0,1.0128653275292732,1.5506805235935028,0.272922194920046,1.0,3.0,0.9504171629062343,1,0,0,2
UD. Rangga Darma,4.0,1.3586408525815243,1.7235101735799307,-0.6944078097560977,1.0,3.0,0.15196704106379352,1,1,0,2
UD. Kurnia Adyatma Adinda,4.0,-0.4048143251849565,-1.180027946192058,0.13473219425202548,1.0,4.0,0.04292759711174215,1,0,1,2
UD. Asep Cendana,1.0,-1.6150286628678356,-1.2145938761893436,0.41111219558806655,0.0,0.0,0.5177767885158369,0,0,1,1
UD. Yusuf Adiwangsa,4.0,-1.2000980328051343,-0.9726323662083444,1.5166322009322308,0.0,1.0,-1.3886547799361584,0,0,1,1
UD. Mila Lintang,1.0,0.044693857382969944,-1.1108960861974868,0.41111219558806655,1.0,3.0,1.4674751713240264,1,0,1,2
UD. Febri Kusumasari,2.0,-1.0963653752894589,-0.004786326284348239,0.6874921969241076,1.0,2.0,0.1801062524062584,0,0,1,2
UD. Romi Resaputra,4.0,1.4277959575919745,0.7556641336559344,0.549302196256087,0.0,2.0,-1.708738308956696,0,0,1,1
UD. Khalid Satriya,4.0,-1.165520480299909,-1.3874235261757712,-1.5235478137642209,1.0,1.0,-1.0439494409909635,0,1,0,2
UD. Riko Wangi,5.0,-0.19734901015360587,-0.039352256281633816,-0.4180278084200566,0.0,3.0,1.4076793472212885,1,1,0,1
UD. Kamil Baru,4.0,-1.6841837678782858,0.6865322736613633,0.13473219425202548,1.0,3.0,-1.0298798353197312,1,0,1,2
UD. Jaya Darussalam,5.0,-1.6841837678782858,-1.3874235261757712,1.1020621989281691,0.0,0.0,0.4509461615774828,0,0,0,1
UD. Willy Jayabaya,5.0,1.2894857475710741,-0.3850115562544896,-0.6944078097560977,1.0,2.0,0.4509461615774828,0,1,0,2
UD. Qory Radhitya Yuli,4.0,0.14842651489864528,0.2717411136939364,0.9638721982601486,0.0,2.0,-0.252534121984139,0,0,1,1
UD. Jibril Wiyata,2.0,1.3932184050867493,0.7349245756575633,-0.9707878110921387,1.0,4.0,0.3348719147898152,1,1,0,2
UD. Pipit Suci,1.0,-1.6150286628678356,-0.2813137662626329,-1.2471678124281798,0.0,2.0,-0.5444784396622121,0,1,1,1
UD. Dina Prima,2.0,1.7044163776337755,-0.17761597627077613,1.5166322009322308,1.0,3.0,-1.5574900479909475,1,0,1,2
UD. Okta Tirtaatmaja,5.0,1.1511755375501735,1.6889442435826452,-0.2798378077520361,1.0,3.0,-0.07314664967592545,1,1,0,2
UD. Erni Dharma,5.0,-1.3384082428260347,-0.765236786224631,0.9638721982601486,0.0,2.0,1.6046538266185426,0,0,1,1
